0.616	6.07343	0.711613	-0.0587321	1.29263	-6.71547	-0.721506	0.726028	-1.04072	2.46629	19.9183	4.00483	-0.267289	
0.624	6.07294	0.721968	-0.0632788	1.29627	-6.70963	-0.729818	0.732965	-1.03726	2.49833	19.9162	4.00478	-0.270856	
0.632	6.07242	0.732353	-0.0678226	1.29991	-6.70374	-0.738103	0.739905	-1.03379	2.53037	19.914	4.00473	-0.274425	
0.64	6.07186	0.742767	-0.0723634	1.30355	-6.6978	-0.746359	0.74685	-1.03033	2.5624	19.9118	4.00468	-0.277998	
0.648	6.07126	0.75321	-0.0769013	1.30719	-6.69179	-0.754588	0.753797	-1.02685	2.59444	19.9095	4.00462	-0.281574	
0.656	6.07063	0.763682	-0.0814363	1.31084	-6.68574	-0.762789	0.760749	-1.02337	2.62648	19.9073	4.00456	-0.285154	
0.664	6.06996	0.774183	-0.0859683	1.31449	-6.67962	-0.770962	0.767704	-1.01989	2.65851	19.905	4.0045	-0.288736	
0.672	6.06925	0.784713	-0.0904973	1.31814	-6.67345	-0.779107	0.774664	-1.01641	2.69055	19.9026	4.00443	-0.292322	
0.68	6.06851	0.795273	-0.0950234	1.3218	-6.66723	-0.787224	0.781627	-1.01292	2.72259	19.9003	4.00436	-0.295911	
0.688	6.06773	0.805862	-0.0995464	1.32546	-6.66095	-0.795314	0.788593	-1.00943	2.75462	19.8979	4.00429	-0.299504	
0.696	6.06692	0.816481	-0.104067	1.32912	-6.65461	-0.803375	0.795564	-1.00593	2.78665	19.8955	4.00421	-0.3031	
0.704	6.06607	0.827128	-0.108584	1.33278	-6.64822	-0.811409	0.802539	-1.00243	2.81869	19.8931	4.00413	-0.306699	
0.712	6.06518	0.837805	-0.113098	1.33645	-6.64177	-0.819414	0.809518	-0.998921	2.85072	19.8906	4.00405	-0.310302	
0.72	6.06426	0.848511	-0.117609	1.34012	-6.63526	-0.827391	0.816501	-0.995411	2.88275	19.8881	4.00396	-0.313908	
0.728	6.0633	0.859247	-0.122117	1.34379	-6.6287	-0.835341	0.823488	-0.991897	2.91478	19.8856	4.00387	-0.317518	
0.736	6.0623	0.870012	-0.126622	1.34747	-6.62209	-0.843262	0.830479	-0.988378	2.94681	19.883	4.00378	-0.321131	
0.744	6.06127	0.880807	-0.131123	1.35115	-6.61542	-0.851155	0.837474	-0.984855	2.97884	19.8804	4.00368	-0.324748	
0.752	6.0602	0.891631	-0.135622	1.35483	-6.60869	-0.859019	0.844473	-0.981327	3.01087	19.8778	4.00358	-0.328369	
0.76	6.0591	0.902484	-0.140118	1.35852	-6.60191	-0.866856	0.851477	-0.977795	3.0429	19.8752	4.00348	-0.331992	
0.768	6.05796	0.913367	-0.144611	1.36221	-6.59507	-0.874664	0.858485	-0.974258	3.07493	19.8725	4.00337	-0.33562	
0.776	6.05679	0.924279	-0.1491	1.3659	-6.58817	-0.882444	0.865497	-0.970716	3.10696	19.8698	4.00326	-0.339251	
0.784	6.05558	0.935221	-0.153587	1.36959	-6.58122	-0.890195	0.872513	-0.967169	3.13898	19.8671	4.00315	-0.342886	
0.792	6.05433	0.946193	-0.15807	1.37329	-6.57421	-0.897919	0.879534	-0.963618	3.17101	19.8643	4.00303	-0.346525	
0.8	6.05305	0.957194	-0.16255	1.37699	-6.56715	-0.905613	0.88656	-0.960062	3.20303	19.8615	4.00291	-0.350167	
0.808	6.05173	0.968224	-0.167027	1.38069	-6.56002	-0.91328	0.893589	-0.956501	3.23505	19.8587	4.00278	-0.353813	
0.816	6.05038	0.979285	-0.171501	1.38439	-6.55285	-0.920917	0.900624	-0.952935	3.26707	19.8559	4.00265	-0.357462	
0.824	6.04899	0.990375	-0.175971	1.3881	-6.54561	-0.928526	0.907662	-0.949363	3.29909	19.853	4.00252	-0.361116	
0.832	6.04756	1.00149	-0.180438	1.39181	-6.53833	-0.936107	0.914706	-0.945787	3.33111	19.8501	4.00238	-0.364773	
0.84	6.0461	1.01264	-0.184903	1.39553	-6.53098	-0.943659	0.921754	-0.942205	3.36313	19.8472	4.00224	-0.368435	
0.848	6.0446	1.02382	-0.189363	1.39925	-6.52358	-0.951182	0.928807	-0.938618	3.39515	19.8442	4.0021	-0.3721	
0.856	6.04307	1.03503	-0.193821	1.40297	-6.51612	-0.958677	0.935864	-0.935026	3.42717	19.8412	4.00195	-0.375769	
0.864	6.0415	1.04627	-0.198275	1.40669	-6.5086	-0.966143	0.942926	-0.931429	3.45918	19.8382	4.00179	-0.379441	
0.872	6.0399	1.05754	-0.202726	1.41041	-6.50103	-0.97358	0.949993	-0.927826	3.49119	19.8351	4.00164	-0.383118	
